[2018-03-23 12:56:16,869] [INFO] started logging
[2018-03-26 13:02:35,033] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    FragPos = vec3(model * vec4(aPos, 1.0));
    Normal = mat3(transpose(inverse(model))) * aNormal;  
    TexCoords = aTexCoords;
    
    gl_Position = projection * view * vec4(FragPos, 1.0);
}
[2018-03-26 13:02:35,338] [DEBUG] SHADER
[2018-03-26 13:02:35,338] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    FragPos = vec3(model * vec4(aPos, 1.0));
    Normal = mat3(transpose(inverse(model))) * aNormal;  
    TexCoords = aTexCoords;
    
    gl_Position = projection * view * vec4(FragPos, 1.0);
}
[2018-03-26 13:02:35,611] [DEBUG] SHADER
[2018-03-26 13:02:35,611] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    FragPos = vec3(model * vec4(aPos, 1.0));
    Normal = mat3(transpose(inverse(model))) * aNormal;  
    TexCoords = aTexCoords;
    
    gl_Position = projection * view * vec4(FragPos, 1.0);
}
[2018-03-26 13:02:35,943] [DEBUG] SHADER
[2018-03-26 13:02:35,943] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    FragPos = vec3(model * vec4(aPos, 1.0));
    Normal = mat3(transpose(inverse(model))) * aNormal;  
    TexCoords = aTexCoords;
    
    gl_Position = projection * view * vec4(FragPos, 1.0);
}
[2018-03-26 13:02:35,950] [DEBUG] got cstring
[2018-03-26 13:06:16,811] [INFO] started logging
[2018-03-26 13:06:16,811] [DEBUG] making static mesh
[2018-03-26 13:06:16,811] [DEBUG] loading file...
[2018-03-26 13:06:18,834] [DEBUG] got cstring
[2018-03-26 13:06:18,834] [DEBUG] vs: 
[2018-03-26 13:06:18,834] [DEBUG] 
[2018-03-26 13:07:24,706] [INFO] started logging
[2018-03-26 13:07:24,708] [DEBUG] making static mesh
[2018-03-26 13:07:24,708] [DEBUG] loading file...
[2018-03-26 13:07:26,739] [DEBUG] got cstring
[2018-03-26 13:07:26,740] [DEBUG] vs: 
[2018-03-26 13:07:26,740] [DEBUG] printed
[2018-03-26 13:14:42,254] [INFO] started logging
[2018-03-26 13:14:42,255] [DEBUG] making static mesh
[2018-03-26 13:14:42,255] [DEBUG] loading file...
[2018-03-26 13:14:44,303] [DEBUG] got cstring
[2018-03-26 13:14:56,396] [INFO] started logging
[2018-03-26 13:14:56,396] [DEBUG] making static mesh
[2018-03-26 13:14:56,396] [DEBUG] loading file...
[2018-03-26 13:14:58,490] [DEBUG] got cstring
[2018-03-26 13:14:58,490] [DEBUG] vs: 
[2018-03-26 13:14:58,490] [DEBUG] printed
[2018-03-26 13:16:15,457] [INFO] started logging
[2018-03-26 13:16:15,457] [DEBUG] making static mesh
[2018-03-26 13:16:15,457] [DEBUG] loading file...
[2018-03-26 13:16:17,483] [DEBUG] got cstring
[2018-03-26 13:16:17,483] [DEBUG] vs: 
    #version 330 core
out vec4 FragColor;
  
in vec2 TexCoords;

uniform sampler2D ourTexture;

void main()
{
    FragColor = texture(ourTexture, TexCoords);
}

[2018-03-26 13:16:17,483] [DEBUG] printed
[2018-03-26 13:16:17,509] [DEBUG] got cstring
[2018-03-26 13:16:17,509] [DEBUG] vs: 
    #version 330 core
out vec4 FragColor;
  
in vec2 TexCoords;

uniform sampler2D ourTexture;

void main()
{
    FragColor = texture(ourTexture, TexCoords);
}

[2018-03-26 13:16:17,509] [DEBUG] printed
[2018-03-26 13:16:17,527] [DEBUG] got cstring
[2018-03-26 13:16:17,527] [DEBUG] vs: 
    #version 330 core
out vec4 FragColor;
  
in vec2 TexCoords;

uniform sampler2D ourTexture;

void main()
{
    FragColor = texture(ourTexture, TexCoords);
}

[2018-03-26 13:16:17,527] [DEBUG] printed
[2018-03-26 13:16:17,536] [DEBUG] got cstring
[2018-03-26 13:16:17,536] [DEBUG] vs: 
    #version 330 core
out vec4 FragColor;
  
in vec2 TexCoords;

uniform sampler2D ourTexture;

void main()
{
    FragColor = texture(ourTexture, TexCoords);
}

[2018-03-26 13:16:17,536] [DEBUG] printed
[2018-03-26 13:16:17,555] [DEBUG] got cstring
[2018-03-26 13:16:17,555] [DEBUG] vs: 
    #version 330 core
out vec4 FragColor;
  
in vec2 TexCoords;

uniform sampler2D ourTexture;

void main()
{
    FragColor = texture(ourTexture, TexCoords);
}

[2018-03-26 13:16:17,555] [DEBUG] printed
[2018-03-26 13:16:17,574] [DEBUG] got cstring
[2018-03-26 13:16:17,575] [DEBUG] vs: 
    #version 330 core
out vec4 FragColor;
  
in vec2 TexCoords;

uniform sampler2D ourTexture;

void main()
{
    FragColor = texture(ourTexture, TexCoords);
}

[2018-03-26 13:16:17,575] [DEBUG] printed
[2018-03-26 13:16:17,593] [DEBUG] got cstring
[2018-03-26 13:16:17,593] [DEBUG] vs: 
    #version 330 core
out vec4 FragColor;
  
in vec2 TexCoords;

uniform sampler2D ourTexture;

void main()
{
    FragColor = texture(ourTexture, TexCoords);
}

[2018-03-26 13:16:17,593] [DEBUG] printed
[2018-03-26 13:22:38,701] [INFO] started logging
[2018-03-26 13:22:38,701] [DEBUG] making static mesh
[2018-03-26 13:22:38,702] [DEBUG] loading file...
[2018-03-26 13:23:07,889] [INFO] started logging
[2018-03-26 13:23:07,889] [DEBUG] making static mesh
[2018-03-26 13:23:07,889] [DEBUG] loading file...
[2018-03-26 13:23:09,927] [DEBUG] got cstring
[2018-03-26 13:23:09,927] [DEBUG] printed
[2018-03-26 13:23:09,947] [DEBUG] got cstring
[2018-03-26 13:23:09,947] [DEBUG] printed
[2018-03-26 13:23:09,961] [DEBUG] got cstring
[2018-03-26 13:23:09,961] [DEBUG] printed
[2018-03-26 13:23:09,964] [DEBUG] got cstring
[2018-03-26 13:23:09,965] [DEBUG] printed
[2018-03-26 13:23:09,977] [DEBUG] got cstring
[2018-03-26 13:23:09,977] [DEBUG] printed
[2018-03-26 13:23:09,991] [DEBUG] got cstring
[2018-03-26 13:23:09,991] [DEBUG] printed
[2018-03-26 13:23:10,004] [DEBUG] got cstring
[2018-03-26 13:23:10,004] [DEBUG] printed
[2018-03-26 13:24:25,634] [INFO] started logging
[2018-03-26 13:24:25,634] [DEBUG] making static mesh
[2018-03-26 13:24:25,634] [DEBUG] loading file...
[2018-03-26 13:24:27,713] [DEBUG] got cstring
[2018-03-26 13:24:27,714] [DEBUG] printed
[2018-03-26 13:28:30,390] [INFO] started logging
[2018-03-26 13:28:30,391] [DEBUG] making static mesh
[2018-03-26 13:28:30,391] [DEBUG] loading file...
[2018-03-26 13:28:32,453] [DEBUG] got cstring
[2018-03-26 13:28:32,453] [DEBUG] printed
[2018-03-26 13:28:57,282] [INFO] started logging
[2018-03-26 13:28:57,283] [DEBUG] making static mesh
[2018-03-26 13:28:57,283] [DEBUG] loading file...
[2018-03-26 13:28:59,329] [DEBUG] got cstring
[2018-03-26 13:28:59,329] [DEBUG] printed
[2018-03-26 13:32:21,993] [INFO] started logging
[2018-03-26 13:32:21,993] [DEBUG] making static mesh
[2018-03-26 13:32:21,993] [DEBUG] loading file...
[2018-03-26 13:32:24,051] [DEBUG] got cstring
[2018-03-26 13:32:24,051] [DEBUG] printed
[2018-03-26 13:38:04,307] [INFO] started logging
[2018-03-26 13:38:04,308] [DEBUG] making static mesh
[2018-03-26 13:38:04,308] [DEBUG] loading file...
[2018-03-26 13:38:06,366] [DEBUG] got cstring
[2018-03-26 13:38:06,366] [DEBUG] printed
[2018-03-26 13:39:48,383] [INFO] started logging
[2018-03-26 13:39:48,383] [DEBUG] making static mesh
[2018-03-26 13:39:48,383] [DEBUG] loading file...
[2018-03-26 13:39:50,460] [DEBUG] got cstring
[2018-03-26 13:39:50,460] [DEBUG] printed
[2018-03-26 13:40:34,801] [INFO] started logging
[2018-03-26 13:40:34,801] [DEBUG] making static mesh
[2018-03-26 13:40:34,801] [DEBUG] loading file...
[2018-03-26 13:40:35,277] [DEBUG] SHADER
[2018-03-26 13:40:35,629] [DEBUG] SHADER
[2018-03-26 13:40:35,940] [DEBUG] SHADER
[2018-03-26 13:40:35,942] [DEBUG] SHADER
[2018-03-26 13:40:36,256] [DEBUG] SHADER
[2018-03-26 13:40:36,544] [DEBUG] SHADER
[2018-03-26 13:40:36,886] [DEBUG] SHADER
[2018-03-26 13:40:36,898] [DEBUG] got cstring
[2018-03-26 13:40:36,898] [DEBUG] printed
[2018-03-26 13:48:29,891] [INFO] started logging
[2018-03-26 13:48:29,892] [DEBUG] making static mesh
[2018-03-26 13:48:29,892] [DEBUG] loading file...
[2018-03-26 13:48:30,382] [DEBUG] SHADER
[2018-03-26 13:48:30,727] [DEBUG] SHADER
[2018-03-26 13:48:31,030] [DEBUG] SHADER
[2018-03-26 13:48:31,031] [DEBUG] SHADER
[2018-03-26 13:48:31,338] [DEBUG] SHADER
[2018-03-26 13:48:31,611] [DEBUG] SHADER
[2018-03-26 13:48:31,940] [DEBUG] SHADER
[2018-03-26 13:48:31,947] [DEBUG] got cstring
[2018-03-26 13:48:31,947] [DEBUG] printed
[2018-03-26 13:49:33,815] [INFO] started logging
[2018-03-26 13:49:33,815] [DEBUG] making static mesh
[2018-03-26 13:49:33,815] [DEBUG] loading file...
[2018-03-26 13:49:35,852] [DEBUG] got cstring
[2018-03-26 13:49:35,852] [DEBUG] printed
[2018-03-26 13:51:03,216] [INFO] started logging
[2018-03-26 13:51:03,217] [DEBUG] making static mesh
[2018-03-26 13:51:03,217] [DEBUG] loading file...
[2018-03-26 13:51:05,278] [DEBUG] got cstring
[2018-03-26 13:51:05,278] [DEBUG] printed
[2018-03-26 13:52:55,027] [INFO] started logging
[2018-03-26 13:56:22,802] [INFO] started logging
[2018-03-26 13:56:22,808] [DEBUG] making static mesh
[2018-03-26 13:56:22,809] [DEBUG] loading file...
[2018-03-26 13:56:24,954] [DEBUG] got cstring
[2018-03-26 13:56:24,954] [DEBUG] printed
[2018-03-26 13:56:24,982] [DEBUG] got cstring
[2018-03-26 13:56:24,982] [DEBUG] printed
[2018-03-26 13:56:25,003] [DEBUG] got cstring
[2018-03-26 13:56:25,003] [DEBUG] printed
[2018-03-26 13:56:25,013] [DEBUG] got cstring
[2018-03-26 13:56:25,013] [DEBUG] printed
[2018-03-26 13:56:25,032] [DEBUG] got cstring
[2018-03-26 13:56:25,032] [DEBUG] printed
[2018-03-26 13:56:25,054] [DEBUG] got cstring
[2018-03-26 13:56:25,054] [DEBUG] printed
[2018-03-26 13:56:25,077] [DEBUG] got cstring
[2018-03-26 13:56:25,078] [DEBUG] printed
[2018-03-26 13:56:39,649] [INFO] started logging
[2018-03-26 13:56:39,650] [DEBUG] making static mesh
[2018-03-26 13:56:39,650] [DEBUG] loading file...
[2018-03-26 13:56:41,731] [DEBUG] got cstring
[2018-03-26 13:56:41,731] [DEBUG] printed
[2018-03-26 13:56:41,754] [DEBUG] got cstring
[2018-03-26 13:56:41,755] [DEBUG] printed
[2018-03-26 13:56:41,773] [DEBUG] got cstring
[2018-03-26 13:56:41,773] [DEBUG] printed
[2018-03-26 13:56:41,781] [DEBUG] got cstring
[2018-03-26 13:56:41,782] [DEBUG] printed
[2018-03-26 13:56:41,801] [DEBUG] got cstring
[2018-03-26 13:56:41,801] [DEBUG] printed
[2018-03-26 13:56:41,821] [DEBUG] got cstring
[2018-03-26 13:56:41,821] [DEBUG] printed
[2018-03-26 13:56:41,840] [DEBUG] got cstring
[2018-03-26 13:56:41,840] [DEBUG] printed
[2018-03-26 13:56:49,495] [DEBUG] making static mesh from thin air
[2018-03-26 13:57:02,938] [INFO] started logging
[2018-03-26 13:57:02,938] [DEBUG] making static mesh
[2018-03-26 13:57:02,939] [DEBUG] loading file...
[2018-03-26 13:57:05,027] [DEBUG] got cstring
[2018-03-26 13:57:05,027] [DEBUG] printed
[2018-03-26 13:57:05,054] [DEBUG] got cstring
[2018-03-26 13:57:05,054] [DEBUG] printed
[2018-03-26 13:57:05,072] [DEBUG] got cstring
[2018-03-26 13:57:05,072] [DEBUG] printed
[2018-03-26 13:57:05,082] [DEBUG] got cstring
[2018-03-26 13:57:05,082] [DEBUG] printed
[2018-03-26 13:57:05,099] [DEBUG] got cstring
[2018-03-26 13:57:05,099] [DEBUG] printed
[2018-03-26 13:57:05,119] [DEBUG] got cstring
[2018-03-26 13:57:05,119] [DEBUG] printed
[2018-03-26 13:57:05,138] [DEBUG] got cstring
[2018-03-26 13:57:05,138] [DEBUG] printed
[2018-03-26 13:59:19,898] [INFO] started logging
[2018-03-26 13:59:19,900] [DEBUG] making static mesh
[2018-03-26 13:59:19,900] [DEBUG] loading file...
[2018-03-26 13:59:20,376] [DEBUG] SHADER
[2018-03-26 13:59:20,726] [DEBUG] SHADER
[2018-03-26 13:59:21,035] [DEBUG] SHADER
[2018-03-26 13:59:21,036] [DEBUG] SHADER
[2018-03-26 13:59:21,340] [DEBUG] SHADER
[2018-03-26 13:59:21,613] [DEBUG] SHADER
[2018-03-26 13:59:21,942] [DEBUG] SHADER
[2018-03-26 13:59:21,949] [DEBUG] got cstring
[2018-03-26 13:59:21,949] [DEBUG] printed
[2018-03-26 14:01:59,908] [INFO] started logging
[2018-03-26 14:01:59,909] [DEBUG] making static mesh
[2018-03-26 14:01:59,909] [DEBUG] loading file...
[2018-03-26 14:02:02,006] [DEBUG] got cstring
[2018-03-26 14:02:02,006] [DEBUG] printed
[2018-03-26 14:02:59,696] [INFO] started logging
[2018-03-26 14:02:59,698] [DEBUG] making static mesh
[2018-03-26 14:02:59,698] [DEBUG] loading file...
[2018-03-26 14:03:01,764] [DEBUG] got cstring
[2018-03-26 14:03:01,764] [DEBUG] printed
[2018-03-26 14:03:43,675] [INFO] started logging
[2018-03-26 14:03:43,676] [DEBUG] making static mesh
[2018-03-26 14:03:43,676] [DEBUG] loading file...
[2018-03-26 14:03:45,716] [DEBUG] got cstring
[2018-03-26 14:03:45,716] [DEBUG] printed
[2018-03-26 14:06:18,107] [INFO] started logging
[2018-03-26 14:06:18,108] [DEBUG] making static mesh
[2018-03-26 14:06:18,108] [DEBUG] loading file...
[2018-03-26 14:06:18,587] [DEBUG] making static mesh from thin air
[2018-03-26 14:06:52,598] [INFO] started logging
[2018-03-26 14:06:52,599] [DEBUG] making static mesh
[2018-03-26 14:06:52,599] [DEBUG] loading file...
[2018-03-26 14:06:54,714] [DEBUG] got cstring
[2018-03-26 14:06:54,714] [DEBUG] printed
[2018-03-26 14:14:29,081] [INFO] started logging
[2018-03-26 14:14:29,083] [DEBUG] making static mesh
[2018-03-26 14:14:29,083] [DEBUG] loading file...
[2018-03-26 14:14:51,759] [INFO] started logging
[2018-03-26 14:14:51,760] [DEBUG] making static mesh
[2018-03-26 14:14:51,760] [DEBUG] loading file...
[2018-03-26 14:15:53,068] [INFO] started logging
[2018-03-26 14:15:53,069] [DEBUG] making static mesh
[2018-03-26 14:15:53,070] [DEBUG] loading file...
[2018-03-26 14:16:00,301] [INFO] started logging
[2018-03-26 14:16:00,303] [DEBUG] making static mesh
[2018-03-26 14:16:00,303] [DEBUG] loading file...
[2018-03-26 14:16:58,124] [INFO] started logging
[2018-03-26 14:16:58,125] [DEBUG] making static mesh
[2018-03-26 14:16:58,125] [DEBUG] loading file...
[2018-03-26 14:17:04,474] [INFO] started logging
[2018-03-26 14:17:04,477] [DEBUG] making static mesh
[2018-03-26 14:17:04,477] [DEBUG] loading file...
[2018-03-26 14:17:58,219] [INFO] started logging
[2018-03-26 14:17:58,220] [DEBUG] making static mesh
[2018-03-26 14:17:58,220] [DEBUG] loading file...
[2018-03-26 14:19:00,003] [INFO] started logging
[2018-03-26 14:19:00,003] [DEBUG] making static mesh
[2018-03-26 14:19:00,003] [DEBUG] loading file...
[2018-03-26 14:19:00,481] [DEBUG] made stream
[2018-03-26 14:19:34,628] [INFO] started logging
[2018-03-26 14:19:34,629] [DEBUG] making static mesh
[2018-03-26 14:19:34,629] [DEBUG] loading file...
[2018-03-26 14:19:35,107] [DEBUG] made stream
[2018-03-26 14:20:01,364] [INFO] started logging
[2018-03-26 14:20:01,364] [DEBUG] making static mesh
[2018-03-26 14:20:01,364] [DEBUG] loading file...
[2018-03-26 14:20:38,846] [INFO] started logging
[2018-03-26 14:20:38,847] [DEBUG] making static mesh
[2018-03-26 14:20:38,847] [DEBUG] loading file...
[2018-03-26 14:20:39,316] [DEBUG] archiving
[2018-03-26 14:20:59,624] [INFO] started logging
[2018-03-26 14:20:59,624] [DEBUG] making static mesh
[2018-03-26 14:20:59,625] [DEBUG] loading file...
[2018-03-26 14:21:00,106] [DEBUG] archiving
[2018-03-26 14:22:06,080] [INFO] started logging
[2018-03-26 14:22:06,081] [DEBUG] making static mesh
[2018-03-26 14:22:06,081] [DEBUG] loading file...
[2018-03-26 14:22:08,181] [DEBUG] got cstring
[2018-03-26 14:22:08,181] [DEBUG] printed
[2018-03-26 14:22:46,119] [INFO] started logging
[2018-03-26 14:22:46,119] [DEBUG] making static mesh
[2018-03-26 14:22:46,119] [DEBUG] loading file...
[2018-03-26 14:22:48,153] [DEBUG] got cstring
[2018-03-26 14:22:48,153] [DEBUG] printed
[2018-03-26 14:22:48,178] [DEBUG] got cstring
[2018-03-26 14:22:48,179] [DEBUG] printed
[2018-03-26 14:22:48,197] [DEBUG] got cstring
[2018-03-26 14:22:48,197] [DEBUG] printed
[2018-03-26 14:22:48,206] [DEBUG] got cstring
[2018-03-26 14:22:48,206] [DEBUG] printed
[2018-03-26 14:22:48,224] [DEBUG] got cstring
[2018-03-26 14:22:48,224] [DEBUG] printed
[2018-03-26 14:22:48,244] [DEBUG] got cstring
[2018-03-26 14:22:48,244] [DEBUG] printed
[2018-03-26 14:22:48,261] [DEBUG] got cstring
[2018-03-26 14:22:48,261] [DEBUG] printed
[2018-03-26 14:25:08,812] [INFO] started logging
[2018-03-26 14:25:08,812] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-26 14:25:08,813] [DEBUG] making static mesh
[2018-03-26 14:25:08,813] [DEBUG] loading file...
[2018-03-26 14:25:09,295] [DEBUG] archiving
[2018-03-26 14:29:04,969] [INFO] started logging
[2018-03-26 14:29:04,969] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-26 14:29:04,969] [DEBUG] making static mesh
[2018-03-26 14:29:04,969] [DEBUG] loading file...
[2018-03-26 14:29:05,463] [DEBUG] archiving
[2018-03-26 14:34:54,896] [INFO] started logging
[2018-03-26 14:34:54,897] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-26 14:34:54,897] [DEBUG] making static mesh
[2018-03-26 14:34:54,897] [DEBUG] loading file...
[2018-03-26 14:34:55,390] [DEBUG] archiving
[2018-03-27 09:51:48,686] [INFO] started logging
[2018-03-27 09:51:48,688] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-27 09:51:48,688] [DEBUG] making static mesh
[2018-03-27 09:51:48,688] [DEBUG] loading file...
[2018-03-27 09:51:49,163] [DEBUG] archiving
[2018-03-27 09:53:12,571] [INFO] started logging
[2018-03-27 09:53:12,572] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-27 09:53:12,572] [DEBUG] making static mesh
[2018-03-27 09:53:12,572] [DEBUG] loading file...
[2018-03-27 09:53:13,047] [DEBUG] archiving
[2018-03-27 10:25:11,125] [INFO] started logging
[2018-03-27 10:25:11,125] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-27 10:25:11,125] [DEBUG] making static mesh
[2018-03-27 10:25:11,125] [DEBUG] loading file...
[2018-03-27 10:25:11,622] [DEBUG] archiving
[2018-03-27 10:32:18,032] [INFO] started logging
[2018-03-27 10:32:18,032] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-27 10:32:18,032] [DEBUG] making static mesh
[2018-03-27 10:32:18,033] [DEBUG] loading file...
[2018-03-27 10:32:18,606] [DEBUG] archiving
[2018-03-27 10:34:24,584] [INFO] started logging
[2018-03-27 10:34:24,585] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-27 10:34:24,585] [DEBUG] making static mesh
[2018-03-27 10:34:24,585] [DEBUG] loading file...
[2018-03-27 10:34:25,077] [DEBUG] archiving
[2018-03-27 10:35:21,951] [INFO] started logging
[2018-03-27 10:35:21,952] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-27 10:35:21,952] [DEBUG] making static mesh
[2018-03-27 10:35:21,952] [DEBUG] loading file...
[2018-03-27 10:35:22,443] [DEBUG] archiving
[2018-03-27 10:35:32,314] [INFO] started logging
[2018-03-27 10:35:32,316] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-27 10:35:32,316] [DEBUG] making static mesh
[2018-03-27 10:35:32,316] [DEBUG] loading file...
[2018-03-27 10:35:32,804] [DEBUG] archiving
[2018-03-27 10:39:45,259] [INFO] started logging
[2018-03-27 10:39:45,259] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-27 10:39:45,259] [DEBUG] making static mesh
[2018-03-27 10:39:45,259] [DEBUG] loading file...
[2018-03-27 10:39:45,764] [DEBUG] archiving
[2018-03-27 12:33:46,470] [INFO] started logging
[2018-03-27 12:33:46,472] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-27 12:33:46,472] [DEBUG] making static mesh
[2018-03-27 12:33:46,472] [DEBUG] loading file...
[2018-03-27 12:33:46,971] [DEBUG] archiving
[2018-03-27 12:37:24,137] [INFO] started logging
[2018-03-27 12:37:24,139] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-27 12:37:24,139] [DEBUG] making static mesh
[2018-03-27 12:37:24,139] [DEBUG] loading file...
[2018-03-27 12:37:24,641] [DEBUG] archiving
[2018-03-27 12:42:25,395] [INFO] started logging
[2018-03-27 12:42:25,397] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-27 12:42:25,397] [DEBUG] making static mesh
[2018-03-27 12:42:25,397] [DEBUG] loading file...
[2018-03-27 12:42:25,904] [DEBUG] archiving
[2018-03-27 12:50:11,302] [INFO] started logging
[2018-03-27 12:50:11,304] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-27 12:50:11,304] [DEBUG] making static mesh
[2018-03-27 12:50:11,304] [DEBUG] loading file...
[2018-03-27 12:50:11,800] [DEBUG] archiving
[2018-03-27 12:50:11,800] [DEBUG] made stream
[2018-03-27 12:50:12,159] [DEBUG] archiving
[2018-03-27 12:50:12,159] [DEBUG] made stream
[2018-03-27 12:50:12,472] [DEBUG] archiving
[2018-03-27 12:50:12,472] [DEBUG] made stream
[2018-03-27 12:50:12,473] [DEBUG] archiving
[2018-03-27 12:50:12,473] [DEBUG] made stream
[2018-03-27 12:50:12,789] [DEBUG] archiving
[2018-03-27 12:50:12,789] [DEBUG] made stream
[2018-03-27 12:50:13,073] [DEBUG] archiving
[2018-03-27 12:50:13,073] [DEBUG] made stream
[2018-03-27 12:50:13,415] [DEBUG] archiving
[2018-03-27 12:50:13,415] [DEBUG] made stream
[2018-03-27 12:50:23,602] [INFO] started logging
[2018-03-27 12:50:23,615] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-27 12:50:23,615] [DEBUG] making static mesh
[2018-03-27 12:50:23,615] [DEBUG] loading file...
[2018-03-27 12:50:24,138] [DEBUG] archiving
[2018-03-27 12:50:24,138] [DEBUG] made stream
[2018-03-27 12:50:24,505] [DEBUG] archiving
[2018-03-27 12:50:24,505] [DEBUG] made stream
[2018-03-27 12:50:24,839] [DEBUG] archiving
[2018-03-27 12:50:24,839] [DEBUG] made stream
[2018-03-27 12:50:24,841] [DEBUG] archiving
[2018-03-27 12:50:24,841] [DEBUG] made stream
[2018-03-27 12:50:25,166] [DEBUG] archiving
[2018-03-27 12:50:25,166] [DEBUG] made stream
[2018-03-27 12:50:25,480] [DEBUG] archiving
[2018-03-27 12:50:25,480] [DEBUG] made stream
[2018-03-27 12:50:25,828] [DEBUG] archiving
[2018-03-27 12:50:25,828] [DEBUG] made stream
[2018-03-27 12:52:30,522] [INFO] started logging
[2018-03-27 12:52:30,537] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-27 12:52:30,539] [DEBUG] making static mesh
[2018-03-27 12:52:30,540] [DEBUG] loading file...
[2018-03-27 12:52:31,403] [DEBUG] archiving
[2018-03-27 12:52:31,404] [DEBUG] made stream
[2018-03-27 12:52:31,803] [DEBUG] archiving
[2018-03-27 12:52:31,804] [DEBUG] made stream
[2018-03-27 12:52:32,127] [DEBUG] archiving
[2018-03-27 12:52:32,127] [DEBUG] made stream
[2018-03-27 12:52:32,128] [DEBUG] archiving
[2018-03-27 12:52:32,128] [DEBUG] made stream
[2018-03-27 12:52:32,461] [DEBUG] archiving
[2018-03-27 12:52:32,461] [DEBUG] made stream
[2018-03-27 12:52:32,744] [DEBUG] archiving
[2018-03-27 12:52:32,745] [DEBUG] made stream
[2018-03-27 12:52:33,092] [DEBUG] archiving
[2018-03-27 12:52:33,092] [DEBUG] made stream
[2018-03-27 12:53:21,639] [INFO] started logging
[2018-03-27 12:53:21,652] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-27 12:53:21,652] [DEBUG] making static mesh
[2018-03-27 12:53:21,652] [DEBUG] loading file...
[2018-03-27 12:53:22,608] [DEBUG] archiving
[2018-03-27 12:53:22,610] [DEBUG] made stream
[2018-03-27 12:53:23,107] [DEBUG] archiving
[2018-03-27 12:53:23,109] [DEBUG] made stream
[2018-03-27 12:53:23,516] [DEBUG] archiving
[2018-03-27 12:53:23,519] [DEBUG] made stream
[2018-03-27 12:53:23,520] [DEBUG] archiving
[2018-03-27 12:53:23,521] [DEBUG] made stream
[2018-03-27 12:53:23,897] [DEBUG] archiving
[2018-03-27 12:53:23,899] [DEBUG] made stream
[2018-03-27 12:53:24,176] [DEBUG] archiving
[2018-03-27 12:53:24,176] [DEBUG] made stream
[2018-03-27 12:53:24,507] [DEBUG] archiving
[2018-03-27 12:53:24,507] [DEBUG] made stream
[2018-03-27 12:55:01,593] [INFO] started logging
[2018-03-27 12:55:01,597] [DEBUG] saved phong shader in 'shaders.ckd'
[2018-03-27 12:55:01,598] [DEBUG] making static mesh
[2018-03-27 12:55:01,598] [DEBUG] loading file...
[2018-03-27 12:55:02,483] [DEBUG] archiving
[2018-03-27 12:55:02,483] [DEBUG] made stream
[2018-03-27 12:55:02,936] [DEBUG] archiving
[2018-03-27 12:55:02,936] [DEBUG] made stream
[2018-03-27 12:55:03,341] [DEBUG] archiving
[2018-03-27 12:55:03,342] [DEBUG] made stream
[2018-03-27 12:55:03,343] [DEBUG] archiving
[2018-03-27 12:55:03,344] [DEBUG] made stream
[2018-03-27 12:55:03,739] [DEBUG] archiving
[2018-03-27 12:55:03,739] [DEBUG] made stream
[2018-03-27 12:55:04,097] [DEBUG] archiving
[2018-03-27 12:55:04,097] [DEBUG] made stream
